 year month day hour minute second magnitude latitude longitude depth 
 2008  6 25 16 19 14.670    3.9    32.321400  104.907100    17.1 
 2008  6 25 17 19 15.630    3.3    30.869580  103.124800    15.6 
 2008  6 26 10 10 56.690    2.8    32.676030  105.390100    11.9 
 2008  6 26 12  5 51.030    3.0    32.267920  104.948000    14.4 
 2008  6 26 14  7 31.410    3.0    31.721380  104.133800    10.7 
 2008  6 26 15 26 22.040    2.8    31.268910  103.511200    17.8 
 2008  6 26 16 38 28.000    3.4    32.487210  105.175400    15.1 
 2008  6 26 18 36 40.430    4.1    31.283680  103.567700     9.0 
 2008  6 27  8 55 42.370    4.3    31.036870  103.377500    11.9 
 2008  6 27  8 59 28.460    2.8    32.583270  105.191400    16.0 
 2008  6 27 12  1 35.190    2.8    30.938100  103.286700    13.0 
 2008  6 27 12  6 52.580    3.0    32.433720  105.081600    16.5 
 2008  6 27 12 30 17.690    3.3    30.888390  103.379100    14.1 
 2008  6 27 13 48 26.320    2.8    31.738370  104.322000     9.4 
 2008  6 27 14 20 21.590    2.9    31.485720  103.939900    15.7 
 2008  6 27 15  5 49.980    2.8    32.304010  105.123200    19.0 
 2008  6 27 15  8 28.070    2.9    31.179700  103.511900    12.4 
 2008  6 27 17  5 18.050    3.6    31.074930  103.415000    13.5 
 2008  6 27 22 21 51.040    2.9    31.760450  104.197300    12.9 
 2008  6 28  2 20 54.630     .0    31.524860  103.243800    12.5 
 2008  6 28  2 32  1.240    3.4    32.601710  105.361000    13.8 
 2008  6 28  3 20 35.300    2.9    32.560310  105.203700    18.3 
 2008  6 28  3 23 39.000    3.0    32.388320  104.982800    18.6 
 2008  6 28  5 42 12.140    4.8    32.330010  104.904600    17.6 
 2008  6 28  6 12 55.200    3.0    32.396630  105.036100    14.5 
 2008  6 28 13  9 37.330    3.2    31.244500  103.572800    14.4 
 2008  6 28 15 24 22.800    2.8    31.251810  103.620000    14.2 
 2008  6 28 18 11 40.170    3.7    31.861720  104.190700    13.1 
 2008  6 28 19 30 54.020    2.9    32.267250  104.978200    14.6 
 2008  6 28 19 41 50.980    2.9    31.759940  104.190100    13.6 
 2008  6 28 23 56 35.290    3.0    31.179920  103.614000    10.8 
 2008  6 29  0  4 22.220    3.1    31.823410  104.305200    11.5 
 2008  6 29  0 14 29.660    3.3    31.100860  103.380900    13.1 
 2008  6 29  0 50 17.810    3.2    32.402070  105.038500    16.5 
 2008  6 29  0 56 22.040    3.8    31.914720  104.254000    13.4 
 2008  6 29  4 22 42.750    3.8    32.649750  105.360000    17.2 
 2008  6 29  5  6 49.980    2.8    32.553470  105.327300    12.6 
 2008  6 29  6 44 39.700    3.2    31.757950  104.173000    14.7 
 2008  6 29  7 11  9.720    2.8    31.186690  103.522300    12.1 
 2008  6 29  7 55 20.770    4.6    32.115300  104.512800    16.5 
 2008  6 29 10 12  9.980    2.8    31.272610  103.731500    15.7 
 2008  6 29 11 15 41.840    3.2    31.374580  103.716600    17.3 
 2008  6 29 12  8 23.570    3.5    32.286360  104.917900    13.8 
 2008  6 29 23 23 10.180    2.8    31.282460  103.464300    11.4 
 2008  6 30  0 37 54.680    3.3    32.357340  104.979800    15.6 
 2008  6 30  2 46 32.400    3.4    31.163850  103.475500     6.2 
 2008  6 30  3 22 52.200    3.0    31.371370  103.381900    13.1 
 2008  6 30  3 51 37.570    4.1    31.373500  103.385100    11.0 
 2008  6 30  5 29 12.840    3.0    31.549670  104.146300    12.8 
 2008  6 30  5 59 36.030    3.0    32.317960  104.903500    17.2 
 2008  6 30  7 27 44.360    3.2    31.366550  103.836000    16.3 
 2008  6 30 10  3 12.590    2.9    32.651940  105.313900    18.4 
 2008  6 30 10 22  6.390    3.0    32.272730  104.990000    13.7 
 2008  6 30 11 45 45.470    2.9    32.443500  105.050200    15.1 
 2008  6 30 18 36 57.540    2.7    32.546870  105.315400    12.4 
 2008  7  1  9 12 47.640    3.4    32.446400  105.079200     8.5 
 2008  7  1 11 45 17.200    3.4    31.771370  104.268900    11.3 
 2008  7  1 11 51   .730    3.1    31.345100  103.697100    18.9 
 2008  7  1 15 24 22.670    3.1    32.236030  104.806000    13.8 
 2008  7  1 18 52 45.050    3.6    31.350460  103.757600    17.0 
 2008  7  1 18 56  5.280    2.9    30.942160  103.303700    10.3 
 2008  7  1 19 32 41.470    2.8    32.795670  105.427600     8.8 
 2008  7  2  7 27 38.210    2.9    31.343540  103.421200    11.1 
 2008  7  2  7 43 55.060    3.5    31.020480  103.214600    15.3 
 2008  7  2 14  6 28.480    3.0    31.039510  103.232000    15.7 
 2008  7  2 18 43  6.950    3.3    31.043430  103.237900    18.8 
 2008  7  2 20 59 45.760    3.3    31.740370  104.173700    12.1 
 2008  7  2 22  5 38.060    3.2    32.421730  105.180800    17.1 
 2008  7  3  0  4 58.210    3.4    31.405110  103.897400    17.0 
 2008  7  3  2 16   .270    3.4    31.032680  103.360100    10.4 
 2008  7  3  5 16  9.090    3.6    31.345950  103.849500    14.4 
 2008  7  3  5 34 33.280    3.0    31.157270  103.666200    15.7 
 2008  7  3  6  1 17.720    3.9    32.365010  105.039400    16.9 
 2008  7  3  6 13 41.330    3.1    32.367650  105.042200    16.8 
 2008  7  3  7 13 22.280    3.2    30.864880  103.283600    16.4 
 2008  7  3  8  1 56.470    3.7    31.451100  103.878500    21.5 
 2008  7  3 14 53  2.830    2.7    31.366980  103.861400    15.7 
 2008  7  3 14 55 53.880    2.9    32.606530  105.302200    15.1 
 2008  7  3 20 52 57.010    3.2    32.605530  105.384100    15.3 
 2008  7  3 22 58 21.580    2.9    32.781810  105.440300    13.3 
 2008  7  4  1 23  2.540    3.1    31.881370  104.216900    13.6 
 2008  7  4  1 42 34.110    2.8    30.988960  103.419800     4.1 
 2008  7  4  5 58 16.540    3.6    32.676220  105.390200    15.5 
 2008  7  4  6 30 59.880    2.8    32.247070  104.706400     6.9 
 2008  7  4  7 52 30.310    3.3    31.059020  103.411800     2.4 
 2008  7  4  8 31 17.460    2.9    31.672960  104.083100    14.1 
 2008  7  4  9  6 14.610    3.2    32.634440  105.380500    14.5 
 2008  7  4  9 14 39.140    2.8    32.509400  105.224800    13.4 
 2008  7  4  9 37 34.910    3.0    32.429760  105.185300    16.1 
 2008  7  4  9 45 12.780    3.3    32.363750  104.982000    15.7 
 2008  7  4 21 33 49.150    2.8    31.404260  103.901100    16.4 
 2008  7  5  2 20 15.720    3.3    32.572450  105.268100    16.1 
 2008  7  5  2 52 15.020    3.9    32.562000  105.208200     9.6 
 2008  7  5  2 55 20.370    2.9    32.567880  105.207800    18.9 
 2008  7  5  3 13 20.830     .0    32.377880  104.801300     8.1 
 2008  7  5 11 17 39.240    3.5    31.756230  104.134800    16.7 
 2008  7  5 14 29 12.600    2.9    31.317180  103.658800    15.5 
 2008  7  5 15  0 45.670    4.7    31.604590  104.103500    17.5 
 2008  7  5 16 39 19.190    2.9    32.335660  104.993500    17.3 
 2008  7  5 17  3  5.850    2.7    32.158500  104.611700    17.2 
 2008  7  5 17 54  2.630    2.9    32.402730  105.056200    15.8 
 2008  7  6  9  1 56.660    3.3    31.831520  104.081900    14.9 
 2008  7  6 10 19 12.720    3.1    32.471260  105.105700    17.1 
 2008  7  6 11 33 17.150    3.0    31.905430  104.303900    15.0 
 2008  7  6 17 37 50.410    4.3    31.155010  103.547000    14.5 
 2008  7  6 22 29 20.710    3.0    31.876470  104.234600    12.9 
 2008  7  7  4 46 36.830    3.6    31.526250  103.186200    12.6 
 2008  7  7  5  8 51.390    2.7    31.771750  104.278900     8.7 
 2008  7  7  5 10 14.540    3.2    32.787640  105.462200     8.7 
 2008  7  7 10 16 27.250    3.1    32.350240  104.933800    17.9 
 2008  7  7 10 29 53.670    3.4    31.321390  103.234200    12.8 
 2008  7  7 10 31 52.460    2.8    32.478640  105.054900    14.1 
 2008  7  7 11 53 43.900    3.3    31.351600  103.761500    14.4 
 2008  7  7 15 27 55.340    2.8    32.257770  104.827600    14.8 
 2008  7  7 16 14 25.210    2.9    32.600210  105.265500    20.3 
 2008  7  7 18 43 54.720    3.4    32.604630  105.379400    14.4 
 2008  7  7 19 42 31.050    3.2    31.352120  103.371900    14.7 
 2008  7  7 23  2 37.260    3.6    31.480510  103.880200    16.7 
 2008  7  7 23 12 55.930    2.9    32.376010  105.005700    17.1 
 2008  7  8  8 13 54.100    2.8    31.826320  104.064100    15.5 
 2008  7  8 22 19 37.590    3.2    31.455350  103.903700    15.7 
 2008  7  9  0 11 55.270    3.1    31.298380  103.490900    11.4 
 2008  7  9  1 11 47.930    2.8    32.239630  104.813500    13.4 
 2008  7  9  1 14 18.250    3.4    32.048260  104.388300    18.9 
 2008  7  9  2 54 50.740    3.7    31.484000  103.932200    16.1 
 2008  7  9  3 32 38.010    2.9    31.283810  103.452700    10.6 
 2008  7  9 16  6 42.500    3.6    31.280420  103.771300    17.1 
 2008  7  9 16 17 38.050    2.9    32.584470  105.257600    18.4 
 2008  7  9 16 35 47.620    2.8    31.532310  103.949900    14.7 
 2008  7  9 19 34 59.450    2.8    32.471350  105.106500    14.9 
 2008  7 10 11 15  7.500    3.0    31.754310  104.195300    12.0 
 2008  7 10 11 27 48.930    2.8    32.277940  104.862400    14.8 
 2008  7 11  2 27 55.880    2.9    30.918210  103.375200    13.4 
 2008  7 11  3  8 51.400    2.9    30.998460  103.373000    11.0 
 2008  7 11  3 13 18.640    2.9    32.432590  105.057400    17.9 
 2008  7 11  3 24 25.100    3.0    32.348850  104.984100    19.5 
 2008  7 11  3 29 42.560    3.3    31.261690  103.570200    11.8 
 2008  7 11  3 36  1.890    4.2    32.051140  104.149200    17.8 
 2008  7 11  4 21 14.760    3.0    32.333860  104.965600    18.7 
 2008  7 11 12  5 31.910    2.8    30.936750  103.182300    16.4 
 2008  7 11 13 37 54.930    2.8    31.003340  103.235100    11.6 
 2008  7 11 14 17 57.720    3.5    32.035130  104.526800    15.1 
 2008  7 11 14 31 27.530    3.1    32.563370  105.214200    16.8 
 2008  7 11 16 30 24.560    3.2    31.863120  104.327300    12.2 
 2008  7 12  3 20 26.490    3.1    31.278690  103.785400    18.2 
 2008  7 12  3 29 43.150    3.0    31.437890  103.879500    17.3 
 2008  7 12  3 36 32.400    3.0    31.531870  104.011900    14.4 
 2008  7 12  6 40 57.190    3.0    31.296290  103.623600    15.3 
 2008  7 12  8 23 38.400    2.7    31.003720  103.220400    15.6 
 2008  7 12  9 18 49.250    2.7    30.914990  103.240900    20.7 
 2008  7 12 19 11 27.270    3.1    31.335400  103.603000    13.5 
 2008  7 12 21  5 20.450    2.8    30.978150  103.432300     5.8 
 2008  7 13  1 58 19.780    2.9    30.840380  103.331900    14.9 
 2008  7 13  4 43 41.450    2.9    31.413440  103.911000    15.8 
 2008  7 13  7 58  2.890    3.1    31.751140  104.244900    10.7 
 2008  7 13 14 12 26.340    3.1    31.413850  103.769800    16.9 
 2008  7 13 18 13 51.980    2.9    31.765480  104.272100     9.1 
 2008  7 13 19  6 52.440    2.9    32.367470  105.003500    15.7 
 2008  7 14  0 10 46.560    3.1    32.149430  104.570000    16.0 
 2008  7 14  0 13 12.350    3.9    31.488430  103.187100    13.0 
 2008  7 14  0 57 41.250    3.1    31.197140  103.605700    12.1 
 2008  7 14  1  0 30.720    2.9    32.400790  105.003000    14.9 
 2008  7 14  1  5  4.520    3.0    32.483710  105.121000    18.4 
 2008  7 14  8 17 50.490    3.9    32.488080  105.013800    13.6 
 2008  7 14 10 57 43.100    2.9    31.733800  104.169200    11.4 
 2008  7 14 11  1  7.830    3.2    31.847130  104.303900    11.8 
 2008  7 14 12 44 14.990    2.7    32.473240  105.123100    13.5 
 2008  7 14 13 18 51.300    3.2    31.342630  103.369600     8.8 
 2008  7 15  6 13 15.560    2.9    31.750830  104.152700     9.5 
 2008  7 15  7 27 51.840    3.3    31.563320  103.923900    14.1 
 2008  7 15 21 30 27.030    3.1    31.314360  103.669600    15.5 
 2008  7 15 22 15 57.600    3.5    32.019970  104.386400    15.1 
 2008  7 16  0 57 20.250    2.8    32.458990  105.107500    16.9 
 2008  7 16  3  5 57.040    3.2    31.241430  103.692700    15.3 
 2008  7 16  3  8 24.740    2.8    32.120430  104.579600    15.4 
 2008  7 16  3 15 21.150    2.7    31.174570  103.608100    14.7 
 2008  7 16  3 55 59.570    3.1    31.281400  103.429800     8.9 
 2008  7 16 17 39 14.560    3.8    32.111210  104.202800    13.0 
 2008  7 17 12  3 28.350    2.8    31.019130  103.261100    15.0 
 2008  7 17 13 32 14.650    2.9    31.378420  103.690600    16.6 
 2008  7 17 13 34 54.620    3.7    32.676110  105.420200    13.6 
 2008  7 17 22 27  9.990    2.8    31.367040  103.717400    15.3 
 2008  7 17 23 52 18.930    2.8    30.973290  103.354900     7.4 
 2008  7 18  3  1 12.260    2.9    32.581520  105.090900    17.2 
 2008  7 18  4  5  9.020    2.9    30.772160  103.263900    15.5 
 2008  7 18  4 20 55.890    2.9    32.498170  105.201600    15.3 
 2008  7 18 16  2 46.260    3.1    31.372160  103.820000    16.2 
 2008  7 18 16  9 40.800    3.1    32.441650  105.142200    17.5 
 2008  7 18 17 43  4.190    2.8    31.669020  103.139500     9.7 
 2008  7 18 19 15 12.530    3.0    32.579790  105.082600    17.4 
 2008  7 18 21 57 10.690    2.9    32.310450  104.897300    14.9 
 2008  7 18 21 57 25.980    3.1    32.331270  104.887500    10.9 
 2008  7 18 22 32 40.010    3.1    32.306320  104.898400    15.3 
 2008  7 19  1 35 30.110    2.8    32.207900  104.707500    15.0 
 2008  7 19 11 33  1.570    2.8    31.248390  103.612100     6.9 
 2008  7 19 12 58 34.230    2.9    32.608020  105.289800    15.7 
 2008  7 19 14 38  2.250    3.6    32.334450  105.032600    17.0 
 2008  7 19 15 24 20.530    3.0    32.484020  105.097000    17.7 
 2008  7 19 16 48  8.860    3.1    31.817770  104.261700    10.2 
 2008  7 20 17  7 10.910    3.1    31.308150  103.665400    15.1 
 2008  7 20 18 58 32.260    3.1    31.809360  104.341100     8.9 
 2008  7 21  0 48 16.480    3.4    30.951360  103.259300    17.4 
 2008  7 21  1 53 34.460    2.8    32.338090  104.951900    13.4 
 2008  7 21  2 32 57.170    3.0    32.598400  105.371700    11.9 
 2008  7 21 15 31 18.390    3.3    31.321880  103.684200    16.3 
 2008  7 21 16 51 41.920    3.2    31.469620  103.937900    16.5 
 2008  7 22 11 37 57.560    3.0    31.843450  104.231300    15.0 
 2008  7 22 16 56 50.290    3.7    32.634350  105.381000    13.3 
 2008  7 23  5 11 16.510    3.8    31.847170  104.355400    10.9 
 2008  7 23  5 16 25.180    3.7    32.303780  104.858900    19.0 
 2008  7 23  5 43 39.590    2.7    31.019690  103.408400     7.6 
 2008  7 23  7 29 50.030    3.3    31.725680  104.254500    11.7 
 2008  7 23  8 16 38.500    2.8    32.154940  104.587700    14.1 
 2008  7 23 10 29 47.190    3.3    32.580580  105.088300    17.3 
 2008  7 23 20 29 28.150    2.8    31.845550  104.303800     6.8 
 2008  7 24  0 54 13.060    2.8    31.730610  104.205800    12.5 
 2008  7 24  1 30 17.880    4.1    32.555420  105.149300    15.3 
 2008  7 24  1 42 25.400    2.8    32.360950  105.005400    16.5 
 2008  7 24  3 54 43.720    6.0    32.823830  105.500900    13.5 
 2008  7 24  4  1 48.520    3.0    32.807780  105.446600     6.2 
 2008  7 24  4  8 21.330    2.8    32.833890  105.475700    14.2 
 2008  7 24  4 50 47.100    3.1    32.831820  105.493000    12.6 
 2008  7 24 12 24 35.050    3.4    32.121880  104.638600    12.9 
 2008  7 24 13 30  9.120    5.2    32.832690  105.488000    13.0 
 2008  7 24 13 59 41.540    2.7    32.773620  105.496900    10.3 
 2008  7 24 14 55   .800    3.5    31.741630  104.334700     8.7 
 2008  7 24 15  9 28.520    6.3    32.834110  105.488800    12.7 
 2008  7 24 15 34 12.190    2.8    32.843350  105.484200     4.6 
 2008  7 24 16  1  5.980    2.9    32.837220  105.476400     8.2 
 2008  7 24 16 28 17.690    3.5    31.219110  103.484500    14.8 
 2008  7 24 17 26 48.410    3.2    31.397830  103.895000    16.2 
 2008  7 24 18 51 54.600    2.8    31.529940  104.110200    12.0 
 2008  7 24 22 59 35.870    2.9    32.385250  104.993700    16.2 
 2008  7 25 11  5  1.930    3.0    32.542300  105.205100    17.7 
 2008  7 25 11 13 26.100    2.9    32.800360  105.459000     7.2 
 2008  7 25 12 37  8.000    2.9    32.351170  104.958400    13.1 
 2008  7 25 15  5 29.710    2.9    31.701280  104.095400    15.4 
 2008  7 25 15 18 32.620    3.8    31.509590  103.934700    15.8 
 2008  7 25 23  8 18.920    3.0    32.831340  105.494300    11.7 
 2008  7 26  5 22 21.010    3.1    31.291460  103.433900    11.2 
 2008  7 26  5 25 52.090    3.8    30.759200  103.225700    19.8 
 2008  7 26  5 27 40.040    4.1    30.764800  103.226600    19.3 
 2008  7 27  0 16 17.060    3.6    31.634370  103.162900    10.0 
 2008  7 27  1  3  8.940    4.0    30.810750  103.363100    14.6 
 2008  7 27  3 54 59.120    3.1    32.697830  105.292300     6.9 
 2008  7 27  4  7 29.640    2.8    32.849740  105.472600     9.6 
 2008  7 27  5 24 24.450    3.0    32.677830  105.391700    13.8 
 2008  7 27 10 56 17.890    3.4    31.072410  103.401200    11.2 
 2008  7 27 18 17 48.810    3.4    32.539980  105.209500    12.3 
 2008  7 27 20  7 40.880    2.9    32.572810  105.177500    17.0 
 2008  7 27 20 38  6.060    2.9    31.512390  103.921000    15.7 
 2008  7 27 21 23 21.730    3.4    31.954950  104.273900    15.1 
 2008  7 27 21 30 26.300    3.4    32.549130  105.242500    13.7 
 2008  7 27 21 39 30.890    3.0    32.332660  104.944500    11.3 
 2008  7 27 22 57 36.950    2.8    31.782610  104.274100     9.8 
 2008  7 28 10 17 22.740    3.4    32.292800  104.875800    15.5 
 2008  7 28 10 24 35.410    2.8    32.189530  104.622500    13.2 
 2008  7 28 12 36 56.340    3.2    31.059670  103.402900    13.4 
 2008  7 28 13 25  3.920    3.4    32.339350  104.953500    17.0 
 2008  7 29  5 44 31.850    2.8    31.351790  103.742700    16.1 
 2008  7 29  7 32 59.470    2.8    32.804550  105.466400    10.1 
 2008  7 29  7 52  8.090    4.5    31.359230  103.833300    17.7 
 2008  7 29  8 19  8.890    2.8    32.696030  105.422300    11.0 
 2008  7 29  9 10 50.370    3.5    32.806840  105.480400     9.9 
 2008  7 29 12  6 29.260    3.3    32.226150  104.608400    16.6 
 2008  7 29 13  7 10.170    3.0    31.896980  104.253400    11.1 
 2008  7 29 18 23 43.090    3.0    31.198620  103.575600     8.9 
 2008  7 29 19 10  1.730    3.0    32.156780  104.622000    17.0 
 2008  7 30 15 18 14.530    3.7    31.026970  103.294000    17.7 
 2008  7 30 15 26  6.970    3.5    31.406020  103.892300    16.7 
 2008  7 30 16 36  7.760    3.3    32.313910  104.752400    19.2 
 2008  7 30 18 21 35.090    3.4    30.879930  103.359200    14.3 
 2008  7 30 19 20 39.460    3.0    31.415220  103.888500    15.5 
 2008  7 30 19 57 17.960    3.2    32.686210  105.419400    11.1 
 2008  7 30 21  6 31.600    2.8    31.119800  103.312600    15.3 
 2008  7 30 21 26 43.090    3.1    32.446700  105.075500    14.5 
 2008  7 31  6 34 48.140    2.9    31.689430  104.246200     8.6 
 2008  7 31 13 43 33.700    2.8    32.676890  105.381300    13.9 
 2008  7 31 17  0 53.750    3.5    30.925830  103.344800    17.3 
 2008  8  1  0 45 51.810    2.6    32.306800  104.999000    13.7 
 2008  8  1  0 58 45.230    2.6    31.740040  104.241600    13.6 
 2008  8  1  1 34 17.120    2.6    31.092650  103.666600    13.7 
 2008  8  1  2 57  5.960    2.9    31.389110  103.313100    14.8 
 2008  8  1  3  1  5.410    2.9    32.526970  105.203300    16.3 
 2008  8  1  3  3  3.380    2.6    32.084070  104.452700     9.2 
 2008  8  1  3 25 42.790    2.7    32.086340  104.450700    15.7 
 2008  8  1  4 16 13.250    3.4    32.591750  105.312700    15.5 
 2008  8  1  5 32 52.070    2.7    31.220930  103.265100    15.5 
 2008  8  1  6 38 25.910    2.7    31.213980  103.458100    14.3 
 2008  8  1  7 51  9.810    3.0    31.163780  103.508500    11.8 
 2008  8  1 10 41 44.130    4.1    31.307170  103.430400    13.7 
 2008  8  1 10 55 17.160    3.5    32.538960  105.213100    14.5 
 2008  8  1 14 36 48.410    2.6    31.839340  104.145800    12.6 
 2008  8  1 16 32 42.230    6.1    32.094750  104.619900    14.3 
 2008  8  1 16 39 18.920    4.4    32.127280  104.631800    10.3 
 2008  8  1 17  0  9.510    3.7    32.127110  104.630400    14.9 
 2008  8  1 17  3 44.720    3.1    32.102690  104.618700    10.6 
 2008  8  1 17  7 45.340    3.0    32.096570  104.634100    10.9 
 2008  8  1 17 10 30.400    2.7    32.106320  104.622900     9.1 
 2008  8  1 17 18 13.990    3.2    32.134080  104.662800    14.8 
 2008  8  1 17 54  9.040    3.4    32.090820  104.622500    15.2 
 2008  8  1 17 57 30.920    3.6    32.083560  104.613000    12.9 
 2008  8  1 18  9 52.340    2.5    32.091740  104.628700    11.4 
 2008  8  1 18 18  1.970    2.9    32.136450  104.509000    17.4 
 2008  8  1 18 18 44.750    3.5    32.103370  104.615500    17.5 
 2008  8  1 18 46 53.720    2.8    32.292560  104.812500    11.3 
 2008  8  1 19 11 27.390    3.2    32.110090  104.630600    16.3 
 2008  8  1 20  0 43.540    3.6    32.099340  104.637600    12.5 
 2008  8  1 20  7 32.550    2.8    31.309950  103.426200     9.5 
 2008  8  1 20 55 28.770    3.9    32.076420  104.602900    15.4 
 2008  8  1 21 26 55.760    3.1    32.108830  104.627300    13.1 
 2008  8  1 22  4 30.910    3.3    32.093390  104.633300    10.6 
 2008  8  1 22 27 12.340    3.0    32.089600  104.614400    15.4 
 2008  8  1 22 41 52.100    2.7    32.232000  104.814000    12.3 
 2008  8  1 23 11 27.890    3.6    32.090780  104.621100    14.0 
 2008  8  2  0 16 19.460    2.9    32.780620  105.535100    14.4 
 2008  8  2  1  9 25.760    2.9    32.110250  104.639600    13.4 
 2008  8  2  1 55 19.780    3.3    32.090550  104.633000    15.5 
 2008  8  2  2 12 16.640    5.2    32.499040  105.164200    15.3 
 2008  8  2  3 28  5.240    3.1    32.338790  104.931400    18.1 
 2008  8  2  3 42 20.560    3.1    32.497680  105.159900    14.7 
 2008  8  2  3 53 19.670    3.3    32.337230  104.935300    18.3 
 2008  8  2  4 28 48.020    2.8    31.674250  104.020500    18.1 
 2008  8  2  5  3 30.430    4.0    32.100410  104.631700    15.1 
 2008  8  2  5 17 35.520    3.4    32.507350  105.158400    15.7 
 2008  8  2  5 23 48.470    2.7    32.074490  104.594100    14.7 
 2008  8  2  6 30 29.930    3.2    31.572940  104.032300    11.9 
 2008  8  2  7  7 21.010    3.9    32.492900  105.162700    15.5 
 2008  8  2  8 51 20.410    3.4    32.500590  105.161600    16.0 
 2008  8  2  9 28 53.390    2.9    31.252670  103.656500    13.7 
 2008  8  2  9 56 30.060    3.3    32.788830  105.469100    12.6 
 2008  8  2 10  7  2.800    2.9    32.805920  105.466000     8.3 
 2008  8  2 11 38  2.390    2.9    32.076690  104.598400    14.0 
 2008  8  2 11 42 29.600    3.5    31.264740  103.592800    11.7 
 2008  8  2 12 46 48.030    3.3    31.032540  103.187400    18.2 
 2008  8  2 13 52 30.060    2.8    32.095480  104.622000    15.1 
 2008  8  2 14 52 34.790    3.0    32.680070  105.379800    14.1 
 2008  8  2 14 58 12.030    3.6    32.253860  104.954100    12.2 
 2008  8  2 15  8  9.310    2.6    32.121240  104.636900    16.0 
 2008  8  2 15 32 12.410    3.2    32.186260  104.618000    14.4 
 2008  8  2 15 50 34.640    2.7    32.490800  105.161500    13.2 
 2008  8  2 16 27 40.450    2.8    31.118980  103.381800    20.4 
 2008  8  2 18 25 30.440    2.9    32.078270  104.607700    11.6 
 2008  8  2 19 56 51.420    2.9    32.105380  104.627400    13.2 
 2008  8  2 20 21 35.580    3.8    32.503990  105.156900    15.3 
 2008  8  2 21 25 45.470    4.6    32.770180  105.580300    16.6 
 2008  8  2 21 35 58.930    4.5    32.611300  105.381400    20.0 
 2008  8  2 21 57 52.910    2.8    31.364060  103.587300    16.0 
 2008  8  2 22 25  5.350    2.6    32.313720  104.871800    11.4 
 2008  8  2 23 13 46.640    2.8    31.163610  103.833500    18.8 
 2008  8  2 23 39 55.420    3.6    31.024740  103.216500    14.9 
 2008  8  2 23 49 24.140    2.5    32.762090  105.585400    15.7 
 2008  8  3  0  6 33.610    3.2    31.529680  103.935200    15.5 
 2008  8  3  0 15 55.980    3.1    31.373990  103.852400    16.4 
 2008  8  3  1  5 59.690    3.0    32.096760  104.616700    15.0 
 2008  8  3  2  8 32.020    3.3    32.766110  105.575700    16.7 
 2008  8  3  2 20 48.450    2.7    32.126910  104.651900    15.9 
 2008  8  3  2 58 40.700    2.7    31.773780  104.273500    12.8 
 2008  8  3  3 15  2.560    2.9    31.202190  103.429800    13.5 
 2008  8  3  5 37 49.130    2.6    31.685520  104.091600    14.4 
 2008  8  3  6 15 15.560    2.6    30.967220  103.301700    13.4 
 2008  8  3  6 25  5.810    3.2    32.763710  105.582900    16.6 
 2008  8  3  7  7 29.270    2.9    32.845500  105.474300    11.9 
 2008  8  3  7 18 39.230    3.2    31.863840  104.135900    15.6 
 2008  8  3  8 12 47.390    2.6    32.533770  105.219000    14.4 
 2008  8  3  8 50 17.780    3.6    31.358220  103.289200    14.7 
 2008  8  3 11  4 38.020    2.6    31.569110  104.251100    14.2 
 2008  8  3 12 31  9.320    2.7    31.851740  104.031100    14.6 
 2008  8  3 12 58 27.000    2.6    31.896300  104.240700     8.2 
 2008  8  3 14  0 12.420    2.7    32.266540  104.846600    14.1 
 2008  8  3 14 45 28.070    3.5    30.768040  103.330100    14.5 
 2008  8  3 14 45 28.590    3.7    30.765240  103.333300    14.7 
 2008  8  3 15  1 55.530    3.0    31.725650  104.201200    10.5 
 2008  8  3 15 58 50.710    2.6    32.334350  104.936800    16.8 
 2008  8  3 16 30 28.930    2.9    32.560920  105.212800    11.0 
 2008  8  3 16 31 17.420    3.0    32.189270  104.512100    16.8 
 2008  8  3 17 26 46.430    2.7    31.014980  103.383800    11.8 
 2008  8  3 17 34 47.150    2.9    32.420930  105.160300    16.0 
 2008  8  3 20  4 47.690    3.9    32.827730  105.439900     8.1 
 2008  8  3 23 41 50.560    2.5    32.329520  104.807100    12.6 
 2008  8  4  0  1 22.610    1.7    31.299970  103.659300    13.9 
 2008  8  4  0  6 55.490    1.9    31.422540  103.947300     7.0 
 2008  8  4  0 12 13.560    2.2    32.207280  104.621700    13.2 
 2008  8  4  0 27  1.030    2.8    31.821080  104.349400     4.2 
 2008  8  4  0 27  1.720    2.8    31.824180  104.350300     7.8 
 2008  8  4  0 47 20.480    2.1    31.518890  104.029800    14.8 
 2008  8  4  0 57  6.200    1.4    31.276880  103.542500     6.5 
 2008  8  4  1 10 51.270    3.1    31.196020  103.636500    11.4 
 2008  8  4  1 25 24.840    2.6    32.261880  104.892400    16.9 
 2008  8  4  1 34 59.670    1.9    32.629920  105.315100    13.7 
 2008  8  4  1 52 10.150    2.1    32.655820  105.353800    16.4 
 2008  8  4  2  7 31.060    1.3    31.359780  103.348100    15.0 
 2008  8  4  2 21   .490    2.3    31.893700  104.245600     2.2 
 2008  8  4  2 41 56.580    2.1    32.107320  104.619500    14.0 
 2008  8  4  2 58 23.900    1.5    31.010620  103.397900     1.3 
 2008  8  4  3  3 26.070    2.5    31.838050  104.287200    13.6 
 2008  8  4  3  8 50.550    1.8    32.105000  104.589700    12.0 
 2008  8  4  3 18  1.860    1.8    31.297980  103.641300     9.5 
 2008  8  4  3 25 24.390    1.6    31.150620  103.323900    15.9 
